Company,TypeName,Ram,Weight,Touchscreen,IPS,PPI,Processor,HDD,SSD,Hybrid,Flash_Storage,Gpu Name,OS,Price
Asus,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,396841.1616
Lenovo,Netbook,4,1.4,1,0,135.0942111925629,Other Intel Processor,0,128,0,0,Intel,Windows,88831.08
Mediacom,Notebook,4,1.4,0,1,161.72539083525606,Other Intel Processor,32,0,0,0,Intel,Windows,49558.392
Lenovo,Notebook,8,2.05,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,138202.45919999998
MSI,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,379448.9712
HP,Notebook,4,2.1,0,1,141.21199808219862,Intel Core i7,500,0,0,0,AMD,Windows,128851.81919999998
Acer,Notebook,4,2.1,0,0,100.45466986113652,AMD Processor,0,128,0,0,AMD,Windows,79667.45279999998
Dell,Notebook,8,4.42,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Windows,382628.1888
HP,Gaming,12,3.74,0,1,127.33567457123112,Intel Core i7,1024,0,0,0,AMD,Windows,327085.3872
Apple,Ultrabook,8,1.37,0,1,226.98300468106115,Intel Core i5,0,256,0,0,Intel,Mac,283988.28744
HP,Notebook,4,1.54,0,0,157.3505121487356,Intel Core i5,500,0,0,0,Intel,Windows,192808.326672
Dell,Notebook,4,1.8,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Windows,57786.9552
Asus,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,97805.824272
MSI,Gaming,16,4.14,0,0,127.33567457123112,Intel Core i7,1024,512,0,0,Nvidia,Windows,510357.93119999993
HP,Ultrabook,8,1.54,0,0,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,411089.666832
HP,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,221690.583504
MSI,Gaming,8,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Windows,186620.07312
HP,Notebook,4,2.1,0,0,141.21199808219862,Intel Core i3,0,128,0,0,Intel,Windows,131937.5304
HP,Notebook,8,1.43,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,282950.3664
Razer,Ultrabook,8,1.25,1,0,352.4651472131677,Intel Core i7,0,256,0,0,Intel,Windows,192436.1712
Lenovo,Gaming,16,2.4,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,224228.3472
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,500,0,0,0,Intel,Others/No OS/Linux,74431.09439999999
Dell,Notebook,6,2.3,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,85838.8752
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Others/No OS/Linux,214877.7072
Acer,Netbook,4,1.25,0,1,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Others/No OS/Linux,55542.8016
HP,Ultrabook,8,1.88,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,406139.438016
Dell,Notebook,4,2.29,0,0,100.45466986113652,Intel Core i3,500,0,0,0,Intel,Windows,91636.272
HP,Notebook,4,2.07,0,0,100.45466986113652,Intel Core i3,500,0,0,0,Intel,Windows,121558.32
Asus,2 in 1 Convertible,8,1.1,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,245921.832
Toshiba,Notebook,16,2.4,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,262378.95839999994
MSI,Gaming,16,4.5,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,439293.0672
Dell,Ultrabook,8,1.42,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,344449.52568
HP,Notebook,8,1.95,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,183272.544
Asus,Gaming,16,2.2,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,457994.3472
HP,Notebook,8,1.16,1,0,276.053530085501,Other Intel Processor,0,256,0,0,Intel,Windows,317734.7472
Asus,Ultrabook,16,1.1,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,327066.68592
HP,2 in 1 Convertible,16,1.42,1,0,276.053530085501,Intel Core i7,0,256,0,0,Intel,Windows,261630.9072
Toshiba,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,254898.4464
Lenovo,Notebook,16,1.1,0,1,209.8006828649808,Intel Core i7,0,256,0,0,Intel,Windows,489973.536
Lenovo,Notebook,8,2.3,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,155220.62399999998
Dell,Workstation,8,2.23,0,0,141.21199808219862,Intel Core i5,500,0,0,0,AMD,Windows,256020.5232
Lenovo,Notebook,2,1.15,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows,56936.04695999999
Lenovo,2 in 1 Convertible,16,1.3,1,1,276.053530085501,Intel Core i7,0,512,0,0,Intel,Windows,280332.1872
HP,Notebook,8,1.34,0,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,222358.2192
Acer,Notebook,4,2.1,0,0,100.45466986113652,AMD Processor,1024,0,0,0,AMD,Windows,73870.056
HP,Notebook,8,1.94,0,0,111.93520355955212,Other Intel Processor,2048,0,0,0,Intel,Windows,72747.97919999999
Asus,Notebook,4,1.63,0,0,111.93520355955212,Other Intel Processor,0,0,0,32,Intel,Windows,55916.82719999999
Dell,Notebook,8,1.64,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,203656.9392
Asus,Netbook,4,1.2,0,0,135.0942111925629,Other Intel Processor,0,0,0,16,Intel,Others/No OS/Linux,53840.98511999999
Mediacom,Notebook,4,1.35,0,1,165.6321180513006,Other Intel Processor,0,0,0,32,Intel,Windows,47688.264
Apple,Ultrabook,8,1.34,0,0,127.67794013309688,Intel Core i5,0,0,0,128,Intel,Mac,168113.286432
HP,Notebook,4,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,297350.352
Vero,Notebook,2,1.45,0,0,111.93520355955212,Other Intel Processor,0,0,0,32,Intel,Windows,39422.29824
Dell,Notebook,4,2.2,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux,73587.66667199999
HP,Notebook,6,2.71,0,1,127.33567457123112,AMD Processor,2048,0,0,0,AMD,Windows,122495.25412799996
Dell,Gaming,8,2.62,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,205527.0672
Dell,Ultrabook,8,1.23,0,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,257890.6512
Lenovo,Notebook,4,1.44,0,0,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,164758.2768
Dell,Notebook,4,2.2,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Others/No OS/Linux,60592.1472
HP,Notebook,12,2.21,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,248165.9856
Asus,Notebook,4,1.5,0,0,111.93520355955212,Other Intel Processor,0,0,0,32,Intel,Windows,53485.6608
Fujitsu,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i5,0,256,0,0,Intel,Windows,149423.2272
HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i3,500,0,0,0,Intel,Windows,82098.61919999999
Lenovo,Workstation,16,2.3,0,1,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,457246.296
Toshiba,Ultrabook,16,1.24,1,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,348778.872
HP,Ultrabook,4,1.26,0,0,176.23257360658386,Intel Core i5,500,0,0,0,Intel,Windows,295293.2112
Lenovo,Notebook,4,2.4,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Windows,113890.7952
Asus,Gaming,16,2.34,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,434804.76
Asus,Gaming,8,2.7,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,299033.4672
MSI,Gaming,16,4.14,0,0,127.33567457123112,Intel Core i7,1024,128,0,0,Nvidia,Windows,411241.1472
Lenovo,Notebook,4,2.19,0,0,100.45466986113652,AMD Processor,500,0,0,0,AMD,Windows,55729.8144
Dell,Ultrabook,8,1.21,1,1,331.2642361026012,Intel Core i7,0,256,0,0,Intel,Windows,364487.9472
HP,Notebook,4,1.86,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux,54027.99792
HP,Notebook,8,2.1,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,AMD,Windows,139324.536
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,162701.136
HP,Notebook,4,1.44,0,0,111.93520355955212,Other Intel Processor,0,32,0,0,Intel,Windows,42825.9312
Lenovo,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i5,0,128,0,0,Intel,Windows,92197.3104
Lenovo,Ultrabook,8,1.13,0,1,209.8006828649808,Intel Core i7,0,512,0,0,Intel,Windows,426763.2096
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,87709.00319999999
Dell,Gaming,8,2.65,0,0,141.21199808219862,Intel Core i5,0,0,1024,0,Nvidia,Windows,177475.1472
HP,Notebook,6,2.18,0,1,141.21199808219862,Intel Core i7,1024,0,0,0,Nvidia,Windows,149423.2272
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Others/No OS/Linux,69007.7232
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,195989.4144
Dell,Notebook,8,2.36,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Windows,140072.5872
HP,Workstation,8,2.59,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,416851.5312
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,207397.1952
Dell,Gaming,16,4.36,0,1,254.67134914246225,Intel Core i7,1024,512,0,0,Nvidia,Windows,589838.3711999999
Dell,Notebook,4,2.2,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Windows,102047.27457599997
Lenovo,Ultrabook,8,1.96,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Nvidia,Windows,355885.3584
Lenovo,Notebook,4,2.2,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Windows,57225.9168
Dell,Notebook,4,1.76,0,0,111.93520355955212,Intel Core i3,500,0,0,0,Intel,Windows,109402.488
Lenovo,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i3,0,256,0,0,Nvidia,Others/No OS/Linux,93319.3872
Lenovo,Notebook,4,2.8,0,0,106.11306214269258,AMD Processor,500,0,0,0,AMD,Windows,70877.85119999999
Asus,Gaming,16,3.6,0,0,127.33567457123112,Intel Core i7,0,256,0,0,Nvidia,Windows,560851.3872
HP,Notebook,4,1.64,0,0,111.93520355955212,Intel Core i3,500,0,0,0,Intel,Windows,127916.7552
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,AMD Processor,0,128,0,0,AMD,Windows,74618.1072
MSI,Gaming,16,2.7,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,298846.4544
HP,Notebook,8,2.54,0,0,106.11306214269258,Intel Core i3,1024,0,0,0,Intel,Windows,91449.2592
Lenovo,2 in 1 Convertible,8,2.0,1,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,317734.7472
Dell,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux,150730.446672
Toshiba,Notebook,4,1.75,0,1,111.93520355955212,Intel Core i5,0,128,0,0,Intel,Windows,190753.056
Dell,Notebook,8,2.06,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Windows,178597.224
Dell,Gaming,16,2.65,0,1,282.42399616439724,Intel Core i7,1024,512,0,0,Nvidia,Windows,345038.616
Lenovo,Notebook,8,2.3,0,1,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,170368.66079999998
Dell,Notebook,16,2.06,1,0,282.42399616439724,Intel Core i7,0,512,0,0,Nvidia,Windows,448269.6816
Acer,Notebook,4,2.23,0,0,100.45466986113652,Intel Core i5,500,0,0,0,Intel,Windows,115760.9232
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i3,500,0,0,0,Intel,Windows,76488.2352
Apple,Ultrabook,16,2.04,0,1,220.53462386625827,Intel Core i7,0,0,0,256,Intel,Mac,400201.78161599993
HP,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i7,1024,0,0,0,AMD,Windows,237319.2432
Lenovo,Ultrabook,16,1.13,0,1,209.8006828649808,Intel Core i7,0,1024,0,0,Intel,Windows,490908.6
Dell,Notebook,8,2.06,1,0,282.42399616439724,Intel Core i5,0,256,0,0,Nvidia,Windows,327085.3872
Dell,Notebook,4,1.6,0,0,111.93520355955212,Intel Core i5,500,0,0,0,Intel,Windows,163636.19999999998
Dell,Gaming,16,3.21,0,0,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,518891.3252639999
Dell,Notebook,4,2.3,0,0,100.45466986113652,Intel Core i3,0,128,0,0,AMD,Windows,93319.3872
Dell,Ultrabook,8,1.29,1,1,165.6321180513006,Intel Core i5,0,128,0,0,Intel,Windows,168124.5072
Toshiba,Notebook,8,2.2,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,195054.3504
HP,Workstation,8,3.14,0,0,106.11306214269258,Intel Core i5,500,0,0,0,Nvidia,Windows,348028.950672
Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux,50867.4816
HP,Workstation,8,2.59,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,291926.9808
Asus,Notebook,4,2.0,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux,74616.237072
HP,Netbook,8,1.26,0,0,125.36742798669836,Intel Core i5,0,256,0,0,Intel,Windows,259760.7792
Toshiba,Notebook,4,2.1,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,93132.3744
Asus,Notebook,8,2.69,0,0,127.33567457123112,Intel Core i5,500,256,0,0,Nvidia,Windows,166628.4048
Lenovo,2 in 1 Convertible,16,1.4,1,1,316.96506044349616,Intel Core i7,0,512,0,0,Intel,Windows,392539.8672
Asus,Notebook,4,2.2,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Windows,69007.7232
HP,Workstation,8,1.9,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Windows,279584.13599999994
HP,Notebook,4,2.31,0,0,141.21199808219862,Intel Core i5,500,0,0,0,Intel,Windows,175792.03199999998
Lenovo,Gaming,8,2.4,0,1,141.21199808219862,Intel Core i5,1024,128,0,0,Nvidia,Others/No OS/Linux,184955.6592
Dell,Gaming,32,4.42,0,1,127.33567457123112,Intel Core i7,1024,1024,0,0,Nvidia,Windows,671151.53664
Apple,Ultrabook,8,0.92,0,1,226.4155471693585,Other Intel Processor,0,256,0,0,Intel,Mac,236084.95872
Vero,Notebook,4,1.22,0,0,157.3505121487356,Other Intel Processor,0,0,0,32,Intel,Windows,37944.89712
Lenovo,2 in 1 Convertible,4,1.8,1,0,157.3505121487356,Intel Core i5,0,128,0,0,Intel,Windows,155783.53252799998
Acer,Notebook,4,2.1,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Others/No OS/Linux,55729.8144
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Others/No OS/Linux,83014.98191999999
MSI,Gaming,8,2.4,0,0,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,213718.22784
HP,Ultrabook,8,1.26,0,0,125.36742798669836,Intel Core i5,0,256,0,0,Intel,Windows,354389.256
Lenovo,Notebook,8,1.4,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,188882.928
Asus,Gaming,16,2.9,0,0,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,285942.57119999995
Dell,Notebook,8,1.9,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,208891.427472
Lenovo,2 in 1 Convertible,4,1.8,1,1,157.3505121487356,Intel Core i7,0,128,0,0,Intel,Windows,119314.1664
Lenovo,Notebook,8,2.17,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,168105.80591999996
Acer,Netbook,4,1.4,0,0,135.0942111925629,Other Intel Processor,0,128,0,0,Intel,Windows,81350.568
Dell,Workstation,8,1.78,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,450326.8224
Lenovo,Gaming,8,3.2,0,1,141.21199808219862,Intel Core i7,1024,256,0,0,Nvidia,Windows,261630.9072
Vero,Notebook,4,1.35,0,0,165.6321180513006,Other Intel Processor,0,0,0,32,Intel,Windows,36654.5088
Dell,Notebook,4,1.9,0,0,100.45466986113652,Intel Core i5,500,0,0,0,Intel,Windows,154285.56
Dell,Notebook,4,2.25,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Others/No OS/Linux,87076.89993599999
Lenovo,Ultrabook,8,1.7,0,1,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,278460.189072
Acer,2 in 1 Convertible,8,1.6,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,186825.7872
Asus,Ultrabook,8,1.25,0,0,157.3505121487356,Intel Core i7,0,256,0,0,Intel,Windows,205527.0672
Asus,Gaming,32,4.7,0,0,127.33567457123112,Intel Core i7,1024,512,0,0,Nvidia,Windows,727479.792
Lenovo,Notebook,4,2.3,0,0,100.45466986113652,Intel Core i3,0,128,0,0,Intel,Windows,105662.232
Dell,2 in 1 Convertible,4,2.08,1,0,146.86047800548656,Intel Core i3,500,0,0,0,Intel,Windows,95189.5152
Lenovo,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Nvidia,Others/No OS/Linux,117631.05119999996
HP,Notebook,4,1.86,0,0,100.45466986113652,AMD Processor,500,0,0,0,AMD,Others/No OS/Linux,48249.30239999999
Asus,Gaming,8,3.2,0,0,127.33567457123112,AMD Processor,1024,256,0,0,AMD,Windows,316986.696
Lenovo,Ultrabook,12,1.4,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,429942.4272
Dell,Gaming,16,2.72,1,1,282.42399616439724,Intel Core i7,1024,128,0,0,Nvidia,Windows,205527.0672
Asus,Notebook,4,2.45,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,108280.4112
Lenovo,Notebook,16,1.4,0,1,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,280332.1872
Dell,Gaming,8,2.62,0,1,141.21199808219862,Intel Core i7,1024,128,0,0,Nvidia,Windows,216747.8352
Toshiba,Ultrabook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,297350.352
Acer,Notebook,8,2.2,0,0,100.45466986113652,AMD Processor,0,256,0,0,AMD,Windows,123241.43519999998
Asus,Notebook,4,2.37,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,74616.237072
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,Intel,Windows,132416.283168
Acer,Notebook,4,2.4,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,Intel,Windows,71812.9152
Lenovo,Notebook,4,1.43,0,0,111.93520355955212,Other Intel Processor,0,0,0,32,Intel,Windows,51241.50719999999
Acer,Gaming,16,4.2,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,429942.4272
Dell,2 in 1 Convertible,8,1.68,1,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,166254.3792
Lenovo,Gaming,16,3.31,0,1,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,244051.704
HP,Notebook,4,1.86,0,0,100.45466986113652,Intel Core i3,500,0,0,0,AMD,Windows,82040.645232
Dell,Notebook,8,2.0,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Windows,340363.296
HP,Notebook,4,1.49,0,0,117.82653006268644,Intel Core i3,500,0,0,0,Intel,Windows,149610.24
Dell,Notebook,8,2.24,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,AMD,Windows,105662.232
Dell,Ultrabook,8,1.21,0,1,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,308384.1072
Apple,Ultrabook,8,0.92,0,1,226.4155471693585,Other Intel Processor,0,0,0,256,Intel,Mac,243116.64
Lenovo,Gaming,8,2.5,0,1,141.21199808219862,Intel Core i5,1024,0,0,0,Nvidia,Others/No OS/Linux,190192.0176
Dell,Ultrabook,4,1.4,0,1,165.6321180513006,Intel Core i5,0,256,0,0,AMD,Windows,153041.92488
Lenovo,2 in 1 Convertible,8,1.3,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,193371.2352
HP,Notebook,4,1.91,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,91447.389072
Xiaomi,Notebook,16,1.95,0,1,141.21199808219862,Intel Core i7,0,256,0,0,Nvidia,Others/No OS/Linux,261808.56936
HP,Notebook,4,1.91,0,0,141.21199808219862,AMD Processor,0,256,0,0,AMD,Windows,89558.559792
Dell,Gaming,32,4.36,0,0,254.67134914246225,Intel Core i7,1024,1024,0,0,Nvidia,Windows,684354.6403199999
Dell,2 in 1 Convertible,16,1.62,1,0,165.6321180513006,Intel Core i7,0,512,0,0,Intel,Windows,239189.3712
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i5,1024,128,0,0,AMD,Windows,134462.2032
Lenovo,Notebook,4,2.2,0,0,141.21199808219862,Intel Core i5,1024,0,0,0,Intel,Others/No OS/Linux,87334.97759999998
HP,Notebook,4,2.1,0,0,141.21199808219862,AMD Processor,1024,0,0,0,AMD,Windows,91449.2592
HP,Workstation,8,3.14,0,0,127.33567457123112,Intel Core i7,500,0,0,0,Nvidia,Windows,356818.552272
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,261630.9072
Apple,Ultrabook,8,1.37,0,1,226.98300468106115,Intel Core i5,0,128,0,0,Intel,Mac,250539.178032
HP,Ultrabook,4,1.48,0,0,157.3505121487356,Intel Core i5,0,256,0,0,Intel,Windows,202347.8496
Dell,Notebook,4,2.18,0,0,100.45466986113652,Intel Core i3,1024,0,0,0,AMD,Windows,115555.20911999998
Toshiba,Notebook,8,1.05,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,275843.88
Asus,Ultrabook,16,1.1,0,0,157.3505121487356,Intel Core i7,0,512,0,0,Intel,Windows,355324.32
HP,Notebook,8,1.84,0,0,141.21199808219862,Intel Core i5,500,256,0,0,Intel,Windows,393351.502752
Acer,Netbook,4,1.4,0,0,135.0942111925629,Other Intel Processor,0,0,0,32,Intel,Windows,50306.4432
HP,Gaming,16,3.78,0,1,127.33567457123112,Intel Core i7,1024,256,0,0,Nvidia,Windows,280145.1744
Lenovo,Notebook,8,2.05,0,0,141.21199808219862,Intel Core i7,0,256,0,0,Intel,Windows,164571.264
Samsung,Ultrabook,8,1.31,1,0,165.6321180513006,Intel Core i7,0,256,0,0,Intel,Windows,299033.4672
Acer,Notebook,4,2.1,0,0,100.45466986113652,AMD Processor,0,256,0,0,AMD,Windows,84342.77279999999
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,273038.688
Lenovo,2 in 1 Convertible,8,1.1,1,1,194.94753717542463,Other Intel Processor,0,256,0,0,Intel,Windows,242929.6272
Lenovo,2 in 1 Convertible,8,1.37,1,1,165.6321180513006,Intel Core i5,0,512,0,0,Intel,Windows,341298.36
Lenovo,Notebook,4,1.44,0,0,111.93520355955212,Other Intel Processor,0,0,0,32,Intel,Windows,54607.7376
Asus,Gaming,8,3.0,0,0,127.33567457123112,Intel Core i7,1024,0,0,0,Nvidia,Windows,194306.2992
HP,Notebook,8,1.86,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,129038.83199999998
Dell,Notebook,8,2.32,0,0,100.45466986113652,Intel Core i5,1024,0,0,0,AMD,Others/No OS/Linux,110247.785856
Lenovo,Notebook,4,1.85,0,0,141.21199808219862,Intel Core i3,1024,0,0,0,Intel,Windows,83968.7472
HP,Notebook,8,2.5,0,1,127.33567457123112,Intel Core i5,1024,0,0,0,Nvidia,Windows,170929.69919999997
HP,Notebook,8,2.5,0,0,106.11306214269258,Intel Core i3,0,256,0,0,Intel,Windows,119669.49072
Dell,Notebook,8,2.2,0,0,141.21199808219862,Intel Core i7,0,256,0,0,AMD,Others/No OS/Linux,140074.457328
Lenovo,Ultrabook,8,1.75,0,1,157.3505121487356,Intel Core i7,0,256,0,0,AMD,Windows,227291.616864
Lenovo,2 in 1 Convertible,16,1.42,1,0,209.8006828649808,Intel Core i7,0,1024,0,0,Intel,Windows,528124.1472
Asus,Notebook,4,2.2,0,0,141.21199808219862,AMD Processor,1024,128,0,0,AMD,Windows,107532.36
Lenovo,Ultrabook,8,1.36,0,1,176.23257360658386,Intel Core i7,0,256,0,0,Intel,Windows,296228.2752
Toshiba,Notebook,8,1.2,0,0,165.6321180513006,Intel Core i5,0,256,0,0,Intel,Windows,287064.648
Asus,Notebook,8,2.0,0,0,100.45466986113652,Other Intel Processor,1024,0,0,0,Intel,Windows,74618.1072
Dell,Notebook,8,2.18,0,0,141.21199808219862,Intel Core i5,0,256,0,0,Intel,Windows,148675.17599999998
Toshiba,Notebook,8,2.2,0,0,100.45466986113652,Intel Core i7,500,0,0,0,Nvidia,Windows,151854.39359999998
Dell,Ultrabook,8,1.23,1,0,276.053530085501,Intel Core i5,0,256,0,0,Intel,Others/No OS/Linux,205527.0672
HP,Notebook,4,1.86,0,0,100.45466986113652,AMD Processor,0,256,0,0,AMD,Windows,69007.7232
Dell,Notebook,2,2.2,0,0,100.45466986113652,Other Intel Processor,500,0,0,0,Intel,Windows,70877.85119999999
Dell,Notebook,4,1.65,0,0,117.82653006268644,Intel Core i3,500,0,0,0,Intel,Windows,158773.8672
Lenovo,Workstation,16,2.18,0,0,141.21199808219862,Intel Core i7,0,512,0,0,Nvidia,Windows,346908.74399999995
Dell,Notebook,8,2.3,0,0,100.45466986113652,Intel Core i7,1024,0,0,0,AMD,Others/No OS/Linux,150730.446672
HP,Ultrabook,8,0.97,1,1,352.4651472131677,Other Intel Processor,0,512,0,0,Intel,Windows,376643.7792
Asus,2 in 1 Convertible,12,2.3,1,0,141.21199808219862,Intel Core i7,2048,0,0,0,Nvidia,Windows,156903.73919999998
Dell,Gaming,32,4.42,0,1,254.67134914246225,Intel Core i7,1024,512,0,0,Nvidia,Windows,588598.4763359999
Acer,Notebook,4,3.0,0,1,127.33567457123112,Intel Core i3,1024,0,0,0,Nvidia,Windows,122493.384
Acer,Notebook,12,2.15,1,1,141.21199808219862,Intel Core i7,1024,0,0,0,Intel,Windows,123241.43519999998
Dell,Notebook,4,1.65,0,0,117.82653006268644,Intel Core i3,0,128,0,0,Intel,Windows,128851.81919999998
